review_text,review_rating
"
                I'm going to assume you have seen Season 1 and Season 2 before reading this.
I'm not sure how I even got this far into this anime. I started watching this series because I heard SO. MANY. PEOPLE raving about it, but honestly, I couldn't see what was so great about it (no offense if you like it! Everyone has different preferences!) 
Story 7/10 (For Attack on Titans overall. Season 3 was like maybe a 5 or 6/10)
Season 1 was ok. I rated it a 6, but it was more like a 6.5... I love the concept of the Titans, and the twist is interesting. Overall,
                  the story has a very engaging start. Oh, and the fight sequences are pretty good too!
But from there, season 2 and 3 is hovering between a 5.5 or a 6. The story for season 2 and 3 falters a bit, in my opinion. 
However, objectively speaking, I still think the story has a very interesting concept, which is why I gave it a 7. 
Characters 3/10
Ok the characters. This is actually what made me rate the show so low. I'm not a shipper and have never been into that scene, so maybe that's why I couldn't connect that well with the characters?
I just didn't vibe with the main cast of characters. Perhaps I'm missing something? But the characters felt so flat, so 2D that as I'm writing this review 3 weeks after I've seen it, I barely remember anything about the characters. To be honest, I barely remember their names. I remember Levi...? But that's only because of that scene in season 1 where he beat up the main guy. And Levi was in some pretty cool fight sequences too. 
But other than that, I didn't understand each of the character's motivations; I didn't feel connected to any of the characters; I didn't feel for any of the characters. 
Art 5/10
Objectively speaking, the art style of Attack on Titans is really clean, and I can understand why a lot of people may like it. The Titans are seriously one of my favorite animated characters drawn. 
The 5/10 is more for the fact that I personally don't like the really heavy dark lines on the characters. It's hard to explain, but some of the scenes with the characters were extremely crude. The heavy dark lines coupled with deep shadows created very harsh animation.
Again, this is a personal preference, and I'm not commenting on the execution of the animation. 
Sound 7/10
Great music!! Iconic. Not much else to say about that!
Enjoyment 6/10
Like I said, I really enjoyed the concept of the story. The execution fell flat for me, but it's still a fairly entertaining show to watch. Ultimately, what killed it for me was the lack of good characters.
So if you're just curious or really want some good action/fight sequences, give this a little watch. 
Overall 6/10
I probably am not going to bother watching the last season, but might do it if I have nothing else to watch.",6
"
                Wow! Just...WOW! After a disappointing (to me, at least) Season 2, Attack on Titan roars back into my heart with the speed of a Levi-attack in ODM gear!
The Season 3 opening is a visual pastiche of melancholy, a bittersweet reflection, set to a surprisingly upbeat tune, and we see just how far our heroes have come, while also giving us glimpses into the background/psyche/makeup of other characters, like Erwin, Levi, and Christa/Historia.
Minor Spoiler: during the opening credits, there's a scene where a happy child/Eren runs and bumps into a stoic soldier/Eren. Soldier/Eren doesn't react, as child/Eren dances joyfully around soldier/Eren, laughing and waving to get
                  his attention. It's fairly ""meta,"" but it really sets to tone for the season.
In addition to the Shiganshina Trio, we get more screen-time and exposition with Erwin, Levi and Hange, and it feels like ALL the characters, like Connie, Sasha, and Jean, are being a part of a real team, even as the story unfolds and grows more complex and twisted.
Production values remain high; art, motion, music, and with vastly improved story-telling technique over Season 2, Season 3 sets a very high bar.",9
"
                SnK Season 3 (Part 1) has a pretty different vibe and pacing from it's surrounding seasons. This works well in some ways, less in others...and the season packs in some outstanding moments.
It's clear from the start that this season will focus on more human conflict; for the first couple of episodes I was worried that this was going to a frustrating distraction from the 'main' conflict; fortunately this isn't the case. It actually allows us to get - FINALLY - the beginnings of some explanations.
The plot actually does a complete 180° to what the plot of season 2 was doing: while in season 2 a
                  lot of time was spent giving us no real exposition, only leaving the viewer more confused, in many episodes of season 3 there is a whole lot of exposition given very quickly. I found myself pausing frequently during some scenes to make sure I was fully keeping up with what was being explained. And while, yes, this is preferable and more satisfying, I think it does reveal the one significant weakness of the anime which is just an issue with pacing. It's not an issue that ruins the show by any means; it just holds it back from being really perfect.
I enjoyed watching Erwin's plans in episode 5, it was smart and gratifying to see, but I do think it maybe happened a little too quickly; not that I would wish for the pace of the show to slow down, I just thought it made things look a bit too simple.
I also have to say I found it a little frustrating that Eren gets kidnapped so early in the season when it feels like he was only just recovered at the end of season 2...it's not a huge gripe, it just gave him a bit of a 'damsel in distress' vibe for a while there.
The human focus of this season has the major upside of some fantastic character moments and development. Highlights are: seeing Levi back in action and learning a fair bit about his past, the squad wrestling with the morality of killing and torture, Eren's tragic guilt, Erwin's smart gambles, and best of all: Historia's moment in episode 7. She was a character that I truly didn't care about at all until that moment, but she really blossoms in this season and becomes a character to admire. The moment is not only her highlight, but really a highlight of the whole show, and it allows the story to overcome the trap of being a cynical tragedy, but rather a story of human hope and resistance. I really loved it!
The OST is pretty much the same quality as other SnK seasons: fine. Pretty good, not that memorable. The opening this season is also pretty good as always, but not in the top rankings of them. I've continued to watch the Japanese audio and I have no complaints.
There's nothing new to say about the art of the show: it's stellar. The action sequences are as thrilling as ever. Of particular note is the design of the main titan this season; even by SnK's standards I thought it was horrifying.
Overall, this was an intriguing season; it provided a more satisfying story than the previous season. While the main titan battle was pretty cool, it was a bit lacking in titan action. I think that much like season 2 it's almost reaching perfection, held back by only a few shortcomings. But's it's almost there...and the final episode does get you very pumped for the second part of the season.",9
"
                Attack on Titan's Final Season is less than one month away and my rewatch marathon finally reached the point where the truth starts to come out. Season 3 plot has an entirely different tone for the anime, presenting new themes and threats disguised as new sadistic characters, corrupt governments, false kings, and...almost no titans.
This season reveals A LOT of new information about the mysteries of this world, and it's not a simple plot twist that surprises you and then moves on. This new information changes the future of the story in some really interesting ways. As I said above, this season has almost no titans,
                  and the main enemies this time are humans. Normal humans. And the focus of the plot is the current fragile state of the civilization inside the walls, being controlled under a corrupt government that is determined to keep the secrets of the real world from the population. A very unexpected turn of events, if you asked me the first time I watched this season. 
While the secrets revealed in this season conform some of the highest points in the anime so far, this season has also some of the lowest points. For starters, the way the plot is introduced is very repetitive: Eren gets kidnapped for the third time. And it's not just a momentarily kidnapping like in the previous seasons. The whole plot revolves around the squad finding Eren, and it's a bit repetitive. The pace was also off sometimes. A bit rushed during some episodes (compared to the manga) and a bit slow in others, especially in the final three epilogue episodes.
The more grounded plot gave also some interesting development for some characters. Like in the previous season, Historia gets more focus in this season and becomes a VERY important part of the story, revealing her past and the involvement of her family with the current state of the world. Levi and Erwin also get some interesting backstories that play an important part in this and the next season, and Eren is not the same annoying kid from season one anymore. And since the enemies are humans, the rest of the cast get to make some moral decisions that change them, like killing or torturing people and becoming fugitives.
The quality of the animation and sound is as good as usual. BUT the soundtrack of this season might be my least favorite of the anime so far. Sure, it uses some old songs we already heard in previous seasons. But the new songs introduced here are not as epic and emotional as Counter Attack, Ocean Eyes, Youseegiggirl, or Apetitan, and they lack something compared to those I mentioned. Plus, there are two new songs that don't fit at all with AoT:  K21 (a frenetic orchestral song with English rap on top of it), and Zero Eclypse (a song that sounds as if it was sung by Christina Aguilera). They could have used orchestral versions of songs they already used before, like Barricades instead of Zero Eclypse, since it's Historia's theme, and it would have sounded a lot better. But still, they at least used some of the songs right and hyped up some other scenes (like the final scene with the Survey Corps).
Also, the opening song for this season is very different from the usual songs. Instead of having an epic orchestral rock anthem, we have a slower, warmer song with a more emotional and nostalgic tone. It's not bad, but it kind of does not fit with the serious tone this season had. At least the credit song was made by Linked Horizon, and it is the best credit song so far.
The tone for this season was more serious than the others, but it had some minor comedy moments than didn't fit at all, and only made some characters look like cartoons. So for someone who doesn't like forced comedy like myself, it was a bit annoying.
All in all, this season of Attack on Titan takes a rest from the usual conflict with the titans, changing its focus with an interesting plot and revealing some major secrets that expand this world even more. It might feel like a completely different story, but it's a pretty good interlude and prelude for what comes next.",8
"
                I´ll be honest: I kind of dropped out of the fandom at some point after the plot in the manga has turned overly political. From that point I did not take much interest in the story, putting it on hold for indefinite amount of time. 
So what changed?
Well, I saw Levi's chase making-of at some animation group and have been completely captivated as it had one of the craziest framing and animation quality I have ever seen. I have been so stunned that when I decided to watch the anime and the fateful moment came, I repeated the sequence five times to fully grasp its
                  dazzle. But it was not the end: as soon as Levi's background plot started to unveil, another amazing sequence followed - an ingenious fight between Levi and his former caretaker, Kenny. But I won't say more - it is something you have to see on your own to fully understand what makes Attack on Titan so special. Some might say the fight scenes are cliche Spider-man swinging, but in my opinion western animation will never get to that level. 
This sole aspect is enough for me to appreciate the anime and give it a sound 8. Only 8 though, because even though thrilling and exhilarating at its best, it suffers from occasional drops of tension which cannot be overlooked or, on the contrary, it starts to live off its own legend, unable to surpass its own limits (eg. opening sequence, which is build on exactly the same editing tricks and construction as the previous ones).
The other significant inconvenience is that Hiroyuki Sawano is not even trying to be original and the soundtrack does not provide an appropriate music framework to equal the intensity of animation. Historia's song sounded well in anime, but on the soundtrack it's just an overly extended track that is neither a song nor soundtrack piece. It subtracts resonance from it significantly.
8/10 with two hearts for Levi's chase and crystal chapel fight sequence.",8
"
                In this season of Attack on the Government, Mikasa and her family have learned the secret to become based and redpilled, Eren, in a bout of insanity said things such as ""trans right"" or ""a human killing another human is a crime"", Levi learns that he can no longer get away from mass murder, Erwin does things that aren't war crimes, Zachary made BDSM mandatory and Historia became one of the characters of all time.
The plot shifted away from action and tall people to become some sort of political cat and mouse, which is probably why I was so bored when I watched it first
                  time around, or it was Eren crying like a bitch combined with the fact that it was hard to find episodes.
Regardless, as usual, where Attack on Titans stands out is in the smaller details, and, as usual, it delivered the same quality, although it remains inferior to season 2",8
"
                Of all the Shingeki no Kyojin's seasons, this, for me, is the best in all the spects. The story is fluent, almost all the episodes ends with a lot of suspense, the characters start to evolve. The secrets of the Real Family and the Titans are appearing one by one, the dosis of intensity in each episode is perfect. They are making this more epic than ever. 
The sountrack is out of this world, and the change in the graphic art is very notable, a nice and pleasant improve.  
The end of the season is simply epic, and waiting for the 2nd part of
                  the season will be a pain in your hearts, but it will worth it, just outstanding!",9
"
                Attack on Titan S3 was different than the other seasons. Instead of the Human vs Titan aspect, it was Human vs Human. In the beginning you can see the Survey Corps taking on criminals. Also, another aspect was added where more enemies came. We learn more about Eren’s powers and the Royal Family. Historia plays a big role in this season as well. Eren is captured again but a big villain approaches and it is really surprising who it is. I was just confused on some parts of the story with the villains, but the villains are only a part of that season so I’m
                  not worried about it.",8
"
                Attack on Titan Season 3 picks up with an interesting start that poses an interesting question: we know the titans are a threats, but what if the real threat is within the walls themselves? The direction within this season shifts and we really get to focus on the inner mechanisms that make this government run. along with the corruption within. This season contains one of the most well animated and visually stunning sequences I've ever seen within an anime, which instantly sold me on this Season. The only complaint I have is an anticlimactic ending, but that's easily forgiven as this is only the FIRST
                  Part of Season 3, and the antagonist here was never going to be the long-term antagonist for the Season. Even so, it satisfied, and this Season is definitely up there with Season 1 in terms of quality.",9
"
                <Potential Spoilers>
There’s a lot of new stuff to go through.
This first part of Attack on Titan season three takes a break from fighting titans. It draws from the themes of war and sacrifice of the first season, and combines the world building of season two. Creating a fresh entry in the Attack on Titan story, with Wit studios animation and some more focus on building up characters.
I mentioned earlier that at this point in the Attack on Titan story, the cast have stopped fighting titans and are forced to fight humans. A dilemma that I love, as these soldiers have seen the worst of humanity
                  and understand the consequences of sacrificing human life. So when they are forded to kill human life, they question their morality throughout the series. You see the unfair treatment of the Survey Corp in the government, it’s clear that they have the most dangerous and most horrific job in the military. Yet they are discriminated against the most and paid the least. We see the government disband the survey Corp and frame them for crimes they didn’t commit. We consistently see themes of corruption, morality, and the lengths to which the government will commit unlawful acts to keep themselves in charge. The world building in this season is a vast improvement from the world building of season one and two. We get a slight more detailed understanding of the titans and their origin, a look into how the walls were created and the outside world. However, we still aren’t given enough to fully answer these questions. Allowing for the series to lead on viewers to keep on watching.
The sound design of season three part one is a definite downgrade from the previous two seasons. The sound design itself is still as great as ever, whether it’s standard sound effects or the sound of ODMG it’s still got good sound effects. The voice acting is brilliant, we have brilliant performances from several different characters in this new season. However, the soundtrack is what lags down the other sound categories in this first part of season three. By no means is it horrible, as it does sound and feel like music from the Attack on Titan world. While also conveying the basic emotions of any scene. It’s just that the soundtrack of season one and two are so much more recognisable and iconic. The Red Swan opening is a horrific downgrade. I don’t care about the visuals or symbolism in the opening. It’s a series that shows the bleak fight against human corruption and this opening feels like it’s the opening for a high school drama.
I’ve said once that the animation that Wit studios produced was arguably so good that when the studios changed for season four, there was an uproar of pissed fans. While I do believe Mappa’s work on season four was outstanding, Wit also has some animation that is top tier. Characters seamlessly blend into the environments even if the environments are cgi, the environments themselves are animated near flawlessly. The crystal caves, the rural setting of the world, the towns within the walls, all feel so detailed and alive. Wit studios truely shines with their action scenes. Whether it’s the battle against Rod Reiss, the fight in the crystal caves or the Levi fight against the military police brigade. All the action scenes were animated at a top tier level.
Characters like Historia, Eren, Erwin and Levi are given more of a chance to shine during season three. The new Levi squad works together and seeing them work in one of their toughest positions is something that really shows the bonds between the cast. Eren learns more about his Titan ability and the whereabouts of his father. Historia learns the truth of her family and completes her character arc in this season. We see Levi act as a true leader and bring everyone together, he’s the realistic character who understands it’s either do or die. Erwins reasoning behind his motives and his true character are further explained in more depth. Making his character far more interesting then a simple smart guy in a position of power. Majority of characters receive a lot more depth and complexity, allowing for characters to further evolve from their first appearances in season one. The introduction of Kenny was groundbreaking, to see a force that is more terrifying then Levi is something we haven’t really seen in Attack on Titan. His presence gives a level of true fear, as before you could easily say Levi could save everyone. But at that time, there was a force stronger when Levi that was against the main cast. The main problem being that they don’t expand on this character stronger then Levi past part one of season three.
Despite a slight downgrade in sound design, the fresh narrative, the return of Wit studios animation, and the return of memorable characters made this season something I could truely enjoy.
Overall, I rank this 8/10.",8
"
                Note: This will be a review of both parts of season 3. It will also contain a couple of spoilers for the first two seasons and will assume you’ve read my review for the first two seasons.
Overview:
Ever since the first season aired back in 2013, expectations for exactly where the immensely popular dark fantasy series ""Attack on Titan"" was going to go had been set incredibly high. Fortunately, since then that itch has not only been scratched, but massaged to the point that it’s practically non-existent, not only by the 12-episode second season, but also by this 22-episode third season, the latter of which manages
                  to tear apart everything we thought we knew about the show's world while still keeping everything that makes the first two seasons so amazing. This in turn makes it an absolute must-watch for fans, who are very unlikely to be disappointed by what this season manages to deliver.
Story & World (10/10):
While this most likely goes without saying, I would definitely say that you should watch the first two seasons before attempting this one, as while not forgotten, the events of those two seasons aren't referenced all that much, particularly since a lot of what we thought we knew during those seasons has turned out to be false. In any case, here's the basic summary of how things go; the season is split into two parts, each of which covers an arc of the manga. The first 12 episodes covers the Uprising arc, which, as the name suggests, focuses on an uprising against the ruler of the Walls, a mysterious figure who apparently has knowledge of the world of ""Attack on Titan"" that nobody else possesses. The remaining 10 episodes cover the Return to Shiganshina arc, which features the long-awaited return to Wall Maria and Eren, Mikasa and Armin's hometown of Shiganshina, where they and the rest of the Survey Corps hope to uncover the mysteries contained within the basement of the Yeager home.
""Attack on Titan"" is well-known for its masterful storytelling, and this season easily lives up to that reputation. This is especially impressive since it tells a very different story from the first two seasons without deviating too much from the formula, putting a greater emphasis on world-building and politics while still maintaining the show's excellent action. The plot of the series is constantly moving forward, to the point that I never once felt bored when watching and was eager to see what happened episode after episode. What makes this season so different from the previous seasons is that, as established in the very first episode, Titans are no longer the Corps' only enemy; in fact, the majority of the first half of the season pits them solely against other humans, many of whom oppose them for understandable reasons, with the Titans being relegated to the background, though they come back into focus in the second half. This change was already built up back in the second season, which revealed the conflict of the series to be far more complex than a simple showdown between humans and monsters, and this season follows up on that build-up brilliantly, providing a change to the series that feels natural and very much for the better.
However, the true draw of the story isn't the changes made at the very beginning, but how it evolves over the course of the season. ""Stunning revelations"" barely begins to describe what is uncovered during this season, particularly during the second half, which provides twists too numerous to list, which when combined end up altering not only the entire story, but the entire genre of the series itself. All of this culminates in a truly fantastic cliffhanger that will leave viewers incredibly eager to see where the series is going to go next. In short, not only has this season managed to maintain the momentum of the show's story, if anything it's raised the bar even higher than before, something I previously didn't even think was possible.
Art & Animation (10/10):
Once again, Wit Studio have managed to make “Attack on Titan” one of the best-looking anime you will ever see. The distinct art style has aged amazingly, and character and environments look about as realistic as you can possibly get with Japanese animation. That being said, there are a couple of occasions when CG becomes very obvious, most notably with the Colossal Titan, though I didn’t think this was too big of a deal. “Attack on Titan” has always been partially CG, after all. Overall, I will admit that the visuals are a step back in comparison to the first two seasons but not by much, or at least not to the extent that makes any real difference.
Sound & Dialogue (10/10):
Yet another thing this season manages to maintain from the first two is the phenomenal soundtrack. As a matter of fact, this soundtrack is the biggest reason as to why Hiroyuki Sawano is easily one of my favourite Japanese composers, if not my favourite full stop. Of all the many amazing tracks, however, the one that stood out for me the most is, without a doubt, “Red Swan”, the opening to the first half of the season. At first, you may find yourself wondering why such a song is even in this series, but as you listen to it more and more and the season goes on, you’ll realise just how fitting it is, and it’s an absolutely beautiful song to boot. As good as the music is, however, there is one particular episode in the second half that features no music whatsoever- and I mean “none”, even the opening is skipped-, a decision that works extremely well as it perfectly emphasises the bleakness of the current situation and the incredibly hard choice that must be made. The voice acting is excellent as well, which for me is saying a lot since this is one of the very few anime I watch subbed only. Whether it’s Yuki Kaiji as Eren, Yui Ishikawa as Mikasa, Hiroshi Kamiya as Levi or Shiori Mikami as Historia, every seiyu delivers their lines perfectly and always manages the right emotion at the right time.
Characters (9.5/10):
Ever since the end of the first season, less focus has been put on the main trio in favour of an ensemble cast. Of all the cast, one character that gets a huge amount of focus is Historia Reiss. If any of you don’t know who that is, then it’s because for the entire first season and most of the second, she went by the identity of Krista Lenz, a kind-hearted girl who would do anything for anyone and had many admirers, with more than one person mistaking her for a god. Since revealing her true identity and getting abandoned by her best friend, Ymir, however, that cheerful, charismatic girl is gone in favour of a broken, borderline-emotionless person with serious self-esteem issues, with many of her selfless acts early in the series being revealed to stem from an obsessive need to prove herself a good person to others. As a result of this revelation, Historia ends up going through an identity crisis until she ends up discovering the true reason she was born over the course of the Uprising arc, and soon learns to grow into her own person instead of a mere façade. The focus and development she gets over the course of the arc is such that she is more important to it than any other character besides Levi, with each of them having a connection to one of that arc’s two main villains. She does slip out of focus in the second half of the season, but this is perfectly justified in-universe, and the development she gets manages to make her favourite character in the series outside the main trio and Levi.
The third season continues the second season’s trend of fleshing out the villains into more than just mindless monsters. As I mentioned above, the Uprising arc features two main villains, one of which is technically subordinate to the other, but both of which manage to have equal prominence in the story. The best of these two antagonists is Kenny, a high-ranking member of the Military Police whose mere presence is enough to make Levi wet his pants (you read that right) and is proof that a psychopath who’s willing to kill just for a few kicks can still be a deeply complex and sympathetic human being. His badassery, surprisingly sentimental side and fascinating relationship with Levi has left a long-lasting impression on me, far more so than the arc’s other antagonist who, while still excellent, was a little too ambiguous for my liking.
Besides those I’ve mentioned, there are plenty of other new characters introduced over the course of the series, but it’s hard to talk about any of them without giving away huge spoilers, so it’s better that you simply watch and discover them for yourself. In addition to the new cast, there is still all the characters from the first two seasons we’ve grown to love, and even with the increased focus on other characters, the series makes sure that every character plays their part, save for those who die too soon to contribute anything, of which there are a good few due to the nature of the series. While it is highly unlikely that you will like every character, odds are that if you don’t like somebody, then that’s pretty much the entire point. 
Enjoyment (9/10):
As epic and gripping as it is, “Attack on Titan” has never been easy on the feels, and this season is no exception. In fact, if anything, it’s even heavier on the feels than previous seasons, in no small part thanks to the increasingly complex morality, with the Survey Corps engaging in multiple morally dubious acts in order to achieve their goals. This is acknowledged within the series itself, with more than one character questioning both their own morality and that of those they are working with, even if they’re still definitely good people in comparison to those they’re fighting. There’s also a lot of blood and death, more so than previous seasons, so if you’re a particularly sensitive person it’s best to either not watch the series or, if you do, keep a couple of tissues handy.
Overall:
We may have had to wait over half a decade for “Attack on Titan” to get to this point, but any sane fan is likely to agree that it was well worth the wait. Whether it’s the story, the visuals, the music, the characters or the action, season 3 either almost matches, matches or surpasses the first two in just about every aspect, and more than lives up to the build-up of its predecessors, making it highly unlikely that fans will not be pleased. And with the anime currently in the middle of its final season, only time will tell if it manages to maintain this quality all the way to the end.
Score:
10+10+10+9.5+9=48.5/50=9.7/10
Mean Score: 9.7/10",10
"
                SPOILER ALERT: This season is a perfect 10 for me and truly my favourite season of AOT so far. As there is a focus on human on human, its a refreshing break from the human vs titan theme the other seasons focused on. There was a significant amount of politics in this season but its truly enjoyable because as always, Isayama has the talent of capturing true human emotion thats usually not touched upon in alot of animes including greed and fear. You get to see alot of backstory on characters such as Levi and Erwin which help to further give more dimension to their
                  personalities and become even more likeable. Also lots of character development for Eren and Historia. Eren's impeccable iron will is broken down in this season revealing his despair and lack of confidence of being humanity's greatest weapon, while Historia, who is seen as impressionable and desperate for validation becomes completely badass in this season, taking ultimate leadership in the last few episodes. Amazing season and I am in awe of Isayama ability to bring us further us into his titan filled apocalyptic world.",10
"
                ""Everyone has to be drunk on somethin' to keep pushing on... Everyone was a slave to something.""
*rewatch*
S3P1 feels like a thrown together mesh of characters, politics, and lorebuilding, to cram as much buildup as possible for P2; and damn, it works.
A medium size cour that is split up into 3 main consecutive parts - the government revolt, Historia's arc conclusion, and the preparations for the recapturing of Shiganshina. The constant perspective switch can feel jarring and under developed, but consistency lies beneath. World building is a constantly evolving matter - from the deep dive into societal structure and government control inside (and underneath) the walls
                  to the mystery of the Titans slowly unraveling, there's never a dull moment in the development of the intricate fantasy setting.
From the beginning one of AoT's goals has been to shine the light on the evils that grow within the sacred walls that are said to keep the same corruption out. S3P1 takes it a step further with the introduction of Kenny and the Reiss family line. Everyone is truly ""drunk"" on something, even Erwin and his internal desires to follow his father's path for information. But episodes like ""Bystander"" expresses how such drunkenness can bring out the pure beauty that comes from the simplicity of life. This ""foul is fair and fair is foul"" theme is one of the highlights of AoT's excellently developed moral dilemmas, and I loved seeing it used in a more broad context as opposed to just the main scouts in S2. It's easy to get caught up in the surrealness of human transforming titans and mind controlling bloodlines when the life of the average humans living inside the walls shapes the plot so much.
Historia is the most conflicting side of the season still though. There's something holding me back from truly enjoying her as much as I wish I could - and maybe this is where the adaptation that many people complain about falls flat (I personally have not read the manga at the moment)  - and it's pretty disappointing. There's something about her character arc that feels disconnected, and I think I'm starting to piece together the reasons why.
Take Levi for example - one of the best characters in this season. Through Kenny, we finally learn about his beginnings living in the slums and the violent journey he took to the top. Not only did it give reason behind his melancholy attitude and make him more interesting as a whole, but it also creates a connection back to what I was discussing earlier - the importance of the average human being in this world. Levi is a product of a so called ""safe"" society everyone is led to believe, but it couldn't be more far from the truth. Almost every strong character in Aot - Eren, Mikasa, Armin, Erwin, etc - are all somewhat a product of the evils that brew from humanity, and all things that can happen to the average Eldian. As a result, Levi and the rest serve a larger purpose than what's immediately presented.
Perhaps I'm overlooking things or it stems from simply  not being able to completely connect with her character, but with how drawn out her character arc is over the course of a season and a half, I don't see this same well thought out ""purpose"" I see in everyone else. Don't get me wrong; I found the soul-searching journey to learn what it means to truly do what YOU want to do pretty empowering at times, especially at it's climactic finale, and I really like the similarities you can create between Frieda Reiss and Ymir. I also do see how her stepping up for the position of the Queen but taking the time to help out the under privileged through the simple things like harvests is the show's way of creating the connection between Historia and the running theme of being ""special"" the season focuses on. But by the time the conclusion did finally hit, it was far past the point I was ready for the back and forth from her to be done with and as a result felt more like a shell of other, more successful characters. In order to create such a purpose, there needs to be a strong foundation through the character's own arc; even if the pieces for greatness are there, without the glue to keep it together, it misses the mark.
To cap it off, AoT really has the curse of production, doesn't it? It's a step forward and a step backwards from the last season. The animation, character models, and overall look is a big step up from last season, but still far from the greatness of Season 1. At the same time, the great direction from the last season that created such nerve-wracking tension in certain moments and developed the horror elements so well feels pretty much gone. It's not like there's necessarily much in its place either - the style itself looks fine but feels like a hollow shell of its past self. Even the bold outlining on character models feels pretty much gone. It's not a necessarily bad thing, and Season 2 wasn't too much better, but it's a step that was probably taken due to budget restrictions more than anything.
Overall, I really loved returning back to S3P1 and have come to appreciate it a decent bit more. It's a bit messy at times and Historia's character arc has plenty of flaws but the slower pace and stronger focus on political drama has great payoff and leads into true greatness.",8
"
                The third season of Shingeki no Kyojin succeeds season two by upping the stakes and the action even further. While I still think I prefer the first season, I think that Season 3 is a close second.
The plot in Season 3 takes a bit of a twisty ride, with lots of big reveals and information being dispensed to the viewer. I think I liked most of the reveals, and I do feel that quite a few of them added more intrigue to the story, although I do think some could have used a bit more setup.
The cast of characters remains the same, with a few
                  additional side characters. While I don't think these characters were anything too amazing, one of them is crucial to Levi's backstory, which I did find more interesting. Otherwise the characters are more or less the same.
The art and sound of Shingeki no Kyoujin continues to impress, with its bright explosions, epic battles, and good music to top everything off. The animation was good, except for a bit of slightly dodgy CGI. The great quality really pays off in the dramatic battle scenes, with people flying through the air, and massive titans battling it out.
Overall I enjoyed Shingeki no Kyoujin Season 3 quite a bit and excitedly anticipate when I will dive into cour 2.",8
"
                Story
Once again, the main problem is the pacing. It is not as bad as season 2, but stuff takes too long to happen. The back and forth flashbacks can also be jarring as well. The lore is definitely more developed this time around than in season 2. Some episodes will definitely want to wanting to know more, but that is more of the case in the latter episodes. The lore is developed even further
Art
Great animation and artwork especially the battles
Sound
The opening song is very jarring and does not fit the series or the season.Character
There is more chracter developemnt and backstory this time around than in the previous season, so that is a plus
Enjoyment
Aside from pacing issues and some not so interesting characters, this season is decent and makes for a good watch
Overall
A lot of the problems from last season carry over, but still decent",7
"
                I feel like this season/arc, along with its opening, is underrated and underappreciated. As for me, I think it's the best in the series. Really, the opening sets a lot of the tone and really matches what's going on story-wise. And this season's tone and sense of mystery is very compelling, and I love how Erwin's question about who the real enemy is in season 1 is finally being addressed in a coherent way. It's kind of ironic how the main draw of the show (titans) are largely absent here and it's probably why this season is my favorite. In addition to the story and
                  characters being the most compelling they've been, this season has arguably one of the best (if not the best) action scenes with Levi. And the spoilers within the credits amazingly foreshadow some hard times ahead. Overall, very enjoyable.",9
"
                This season might be the most forgotten season out of all of them, and I did as well, but it is a very vital part to the show, and I feel like the plot was some of the best in AOT so far.   
Story 10/10: The world is shown to be more horrible than we thought it was, with nearly everyone having some kind of bad side apart from the survey corps, with even more questions to yet be answered.  The philosophy really started to shine in, and that seemed to be one of the driving forces of this season.  That
                  could also be the downfall of this season, as it was so complex that if you haven't gotten spoiled you seriously don't know what is going on for most of the season.  
Art 9.4/10:  I missed a lot of the titan to titan action, but in terms of pure art and ODM action, this was by far the best Attack On Titan has ever been, and probably ever will be.   
Sound 8/10: Very underrated opening, not as good soundtracks as previous season as it was not an action filled season meaning they weren't able to use all the best songs. 
Characters 9/10: This is another place where this season really shines.  We explore Levi's backstory and how it relates with Kenny.  Both of their arcs are really amazing and it has a great payoff, especially with Kenny and his philosophy in life.  Eren as well finally comes to understanding of the whole situation after his breakdown and by the end of this season he has let go of some of his rage and actually starts thinking more and becomes more logical and how rash he was in the past.  
Enjoyment 7/10:  First time I watched it, it was so confusing I just did not get what was happening for many times.  Second time watching it, it was infinitely better, but that still does not totally eliminate how I really didn't enjoy this season as much first time watching through. 
Overall (about) 8/10:  A bit better than the first season, but I feel how it sometimes gets too confusing and how it can get boring makes it not the best of AOT. This is the perfect set up to Season 3 part 2, though.",8
"
                The same amount of excitement and quality has carried on to the rest of this anime, I can only be so bold to assume the final season will be amazing as well, despite not reading the manga to see what the ending will be. I loved the fight scenes in this season, it hyped me up to the utmost of their ability, which just proves that they really haven't gone down in quality. Also, the way the story unravels proves to me that it's not your basic exterminate-the-enemy-type-anime, yet it's focused on the storyline, expanding the world, letting you know nearly every character. Amazing, as
                  expected, never fails to impress, 10/10.
Reviewing this anime is, in general, pretty tough, because the seasons are pretty linked, and, how could I say this without sounding like an idiot, it carries on in a way I would not expect it to, in a good way. The way they've made this anime made me feel like I was watching a longer season, not 4 (technically).",10
