anime_id,review_text,review_rating,author_username
19815,"
                Season 2 when?
No Game No Life was one of the early isekai shows to really springboard the genre to the levels of popularity it's at today. What really drives this show to be so engaging, though, isn't it's setting so much as the high quality writing on display in the intricate plans our protagonist duo comes up with to always come out on top. Each new situation is so much more ridiculous than the last, yet our heroes never show any signs of fear and just keep winning anyway. It's a fun power fantasy type show with a lot of humor and plenty of fan
                  service. If you're one of those weirdos that gets disgusted by excessive fan service you should probably consider giving up anime as a hobby. Gatekeeping is a prime tenet of the religion of being a weeb and I'm just here to proselytize.
This show is excessively fun to watch and builds up to somewhat of a ""and their journey is just beginning"" ending. It left fans wanting more but the failure of the movie and low merchandise sales have kept a second season from ever surfacing. The sad fact of the matter is that animation costs money, and while there are individuals who may be passionate about the show itself the faceless corporations making it happen view the thing largely as a vehicle for advertising the source material and the merch surrounding it. If the anime fails at doing that they'll see no value in continuing it.
I give No Game No Life am 8 out of 10",8,lamaraptor
19815,"
                The art, storyline/plot, and everything else is good but 1 thing ruins it for me. The incest and sexualization of minors. It would've been so good if the main characters didn't kiss each other and have some weird connection, especially when Sora is 7 years older than Shiro. People who give this a 10 are pretty messed up. This is the only review I'm doing for a reason because I can't understand y'all supporting the sexualization of minors it's not cute at all. I'm not going to try and write any spoilers since there's nothing wrong with the plot, but the fact that some people
                  can rate this a 10 without blinking doesn't sit right with me. Not to mention, this was actually recommended to me?? The whole sexualization and incest could've been avoided and the plot didn't have to change, there's no reason for the author to put that in the story. Sorry this is a bit long, I would keep this short but MAL reviews have to be pretty lengthy.",3,solotamer
19815,"
                No Game No Life is an admittedly straightforward and juvenile show that is still entertaining and even engaging due to its fun and laid-back nature. 
Sora and Shiro are shut-in siblings who share the username “Blank” and dominate every game they play. One day, they’re transported to Disboard, a fantasy world where games decide everything, and the siblings set their sights on becoming the new rulers of the gaming world. 
The main focus of No Game No Life is, rather obviously, the games themselves, which can be pretty much anything the players themselves decide. One would naturally expect the show to be strategic and psychological
                  in nature, with characters having to play mind games and form deep strategies to pull off a victory. Unfortunately, this isn’t really the case. 
The games they play are pretty untraditional, usually something the author made up himself or a typical game with a particular twist. While having nontraditional games is fundamentally interesting, it’s clear that it’s intentionally done this way in order for the author to make it easier to come up with twists or some form of tension. Characters don’t mainly use strategy; it’s more so that they bend the rules in their favor or even cheat, which is admittedly a plot point that they do address. That’s not to say that there’s absolutely no strategy, but it’s honestly somewhat shallow. Overall, it’s just a bit of a letdown. If you’re looking for some serious gambling story with maximum tension, you will not find that here. 
As for the overarching plot itself, it has a pretty interesting concept, and there are some unique plot twists and even a fair bit of world-building, though it’s nothing exceptional. The characters are pretty fun and likable, though they’re not complex at all and are mostly dominated by a single character trait. 
I know I’m making it sound bad, but that’s just me being objective. The great thing about No Game No Life is that it really doesn’t take itself that seriously. It acknowledges that it gets rather silly and tries to have fun with its plot and characters rather than tell some kind of serious and complex story, and honestly, I think it really succeeds with it. I genuinely had a lot of fun watching it (minus the ecchi stuff, especially the parts where it involved an 11-year-old girl), and it got a lot of laughs out of me. It’s the perfect kind of show to just sit back and have fun with. 
I wouldn’t go out of my way to recommend it to someone, especially considering the fact that there’s not even a second season, but if it looks interesting to you, I’d say check it out.",6,ceedot
19815,"
                WARNING: Spoilers
Can someone please nerf these kids? 
No Game No Life had a good concept, that unfortunately ruined itself by pandering to certain people in the community who lack a moral compass. What a shame.
Plot: 6/10 
The concept is actually really, really good. As someone who enjoys video games the idea of an unbeatable force like Sora and Shiro existing and then getting transported to a world that's seemingly designed for them to live in and thrive - it's really interesting to say the least. However, what ruined a lot of it for me is fan-service throughout regarding Shiro, specifically. Argue that she is a fictional character and that it doesn't matter because she's not real, I simply will have to disagree - Shiro's character did not even have to be designed as a young girl but she was to cater towards older men who are into that kind of thing, and frankly, it's disgusting. I think most people who watched the anime were in fact, uncomfortable by the fan service around Shiro - but nobody cares enough because 'hey, she's not real, it's just a cartoon' right? It's deplorable to me regardless. Something being fantasy doesn't make it any less disgusting. There is also a scene where eight year old Izuna and eleven year old Shiro are bathing together, though this is one of the tamer scenes I will admit - I am not okay with it regardless. There's no plausible reason for the necessity of consistent panty shots of children, but anyway moving on.
The concept of mega Chad gamers is actually pretty awesome to me, like I mentioned before, so I was sure I would enjoy the show - however, the show didn't really take the gaming aspect into account much, and it was pretty easy to actually forget that Shiro and Sora were even gamers at all. That doesn't mean I dislike what they did with the direction of the show, or the characters logic and puzzle-solving ability, I just would've liked to see the gaming aspect integrated a bit more that's all. 
The pacing in the show actually starts off pretty decently, and then about midway through it gets a bit choppy - some stuff is paced too slowly, some stuff is paced a bit too quickly. Sometimes it felt like the problems were solved too quickly just because they had to get onto the next one for the sake of plot development, and on that note... 
Our main characters never fail. EVER. They're always top dogs, which, I get it, they're unbeatable, but until the very last episode it felt like they didn't even break a mental sweat. 
Characters: 4/10 
The characters aren't terrible and at times actually feel somewhat interesting, but any interesting qualities are usually dumbed back down with isekai tropes and fan service - I feel like the ecchi genre of this anime actually held it back quite a bit with regards to character development and depth, and if they'd have put a little more effort into making their characters interesting over sexy it very well could have been a 10/10 show. The main character is your bog-standard isekai trope through-and-through, so I'm not even going to bother talking about him.
Shiro is probably the most interesting character of them all, a super-smart, witty, tiny little girl that could mentally destroy you given the chance. She's interesting, but beyond her love for her brother and her intelligence, she really doesn't have much else to her. It's a same she's so one dimensional because honestly, she could've been one of my favourite characters ever if she'd had more depth. 
Steph exists purely for fan service, a weak plot device and as something to laugh at. Probably one of the most poorly written characters I've ever watched - which is a shame. 
Animation Design: 8/10 
By far the best part of the show is the animation, the colours are vivid and beautiful, the world-building through animation alone is immersive and each character is clearly designed with thought and care (even if their sole purpose is just to help the male audience feel a slight blood rush...). Even despite the brightness and seemingly neon-happiness of the colours, the art can at times be jarring too - it does a great job at setting atmosphere, and it's one of my favourite designed anime shows probably ever. Hats off for the animation, honestly. 
General Comments:
Like I said before, if this show didn't put so much of it's effort into ecchi and sexualising kids - it'd be amazing, probably one of the best in it's genre, but because it doesn't care about what normal people think and would rather pander to those who are still searching for their morality within the depths of loli characters and boobs-over-depth, it falls flat of anything remotely impressive. No Game No Life, I really wanted to like you... I did.",5,Strawboni
19815,"
                Recently i have binged many isekai anime just for fun and i was told this was gonna be one of the best, yeah i kind of raised my bar to high didn't i ?
Now this show is not bad in any way, it was a pretty enjoyable ride through and through. It has an interesting art style, a cool world building, a very fun fighting system, and many fanservice if you into those kind of stuff. But at the end of the day i didn't find this anime memorable in any way.
I think the problem lays with the characters, i don't feel attached in any
                  of them. So when to story flows i just think to myself ""oh yeah that's cool"" as supposed to ""wow that's amazing, i want to see more"". Because i didn't interested in the character in the slightest, i find myself pushing to finish this anime with a bit more effort than it should have.
The second problem has to do with the way sora & shiro win their games. most of them are fun to watch, mainly the chess and the wordplay ones were a lot of fun. The reason is those games are still believable enough to understand, therefore you have a cool fight. But the last two or three games where sora disappeared and war with the warbeast ones are to complex to be believable, therefore it makes me as the viewer lose the drive to care about sora and shiro efforts to win the game. 
of course i cannot speak for everybody but imo overall this is a pretty decent series. you will have a great time while watching it but i doubt you will remember this well enough after a week.",7,angel0_pr4t
19815,"
                I have never written a review, and have never felt such a strong inclination to write a review. If there's one thing about this anime that's good, it's that it made me feel some type of emotion. Subtle anger? A pinch of disappointment? A dash of uncomfort? You name 'em! 
I'll start off with my little list of positives. Man, this anime looks good. It looks hot as hell. How can such a flaming pile of garbage look so good. I do admit I find the colors stunning, and I thought the world looks pretty damn cool. I appreciate that at least this was nice
                  to look at, and I do think that was the reason I decided to finish this hot mess. Props to the artists, who made this whole fiasco even slightly bearable. I love you guys, and I admit that most artists who work in the anime industry are really just drawing what they have to to get by. It's a shame that they had to be involved in the creation of such a dreadful creation.
Conceptually, as how most isekai go, it seems interesting in concept, in execution, a pretty underwhelming, or just a strange, ""why did you do that,"" type delivery. No Game No Life is the latter. It's a pretty basic/predictable story with some weird anime bullshit thrown in to attract the targeted virgin gamer audience. The humor, itself, is very repetitive and predictable. I have no problem with this, and would never rate an anime so awfully if it was just up to repetitive humor, especially because I do like the artwork. However, what No Game No Life passes off as comedy is ""gamer main character sees panty, ooga ooga, panty, funny."" And this makes me really look deeper into what weird shit is being shown and passed off as silly little jokes. I believe the story itself is really just a vehicle for some really weird, perverted, pedophilic, and horribly awkward incestuous fan service. 
My biggest problem with No Game No Life, really, is the overt sexualization of women. Take a look at the characters, and most of them are blank slates with boobies for Sora to rip the clothes off of repeatedly while the audience claps their sticky little fingers together. And yes, this includes his 11-year-old little sister, Shiro. Many scenes depict her being sexualized. I don't even want to get into how uncomfortable these scenes are. Yes its fictional, but you sit there and can see the obvious sexualization of a child's body. She acts how a child would act despite her intelligence, and this is the body of a child being exposed uncomfortably, fiction or not. It's not acceptable in any sense. This was very intentional, and it was made for a very specific species of incel, weirdo, lolicon piece of shit, or at the very least, to normalize such expectations. 
One of the things that makes me angry about this anime, and the industry in general, is how normalized the sexualization of little girls, and how common the unconsensual sexualization of women has become in anime. This will repeat, over and over, and people will love it each time, no matter how bland the story or the characters. All these people care about is getting off to anime, even if they are looking at what is represented as an 11 year old child, and in a lot of cases, even younger, children's bodies. No Game No Life passes as a humorous way to sexualize to uncomfortable amounts, and somewhat serves as a gateway into thinking this should be the standard of entertainment. 
Overall, anime has treated me very well and I've enjoyed a lot of the things I've watched. In no way am I saying all anime contribute to the harmful extent that I believe shows like No Game No Life does. But, whenever I come across media like this, I wonder where people are willing to draw the line between what is comedy, and what is objectification. I certainly don't think No Game No Life is a positive step towards anime in the future. It does nothing spectacular, and personally I believe it normalizes extremely harmful topics we've seen in anime for years.",2,peachsanitizer
19815,"
                Forewarning; this is my personal favorite anime and I will likely be extremely biased.
NGNL (No Game No Life) is the story of 2 exceptionally skilled gamer siblings who somehow end up in a fantasy world where everything is decided by games. If you are already disinterested, move on. It heavily parodies and references a lot of anime and video game themes. This sometimes includes parodying things like needless fan-service, common video-game themes, overused genre tropes etc..
The overall story is fairly simple small scale, but there are plenty of opportunities for the story to be more interesting and grand over a multitude of seasons if it
                  gets more series. At the time of writing this there is only 1 with the prequel movie coming soon, and the story definitely continues after this season.
The story conforms to the rules of this world that has been made entirely for the series, which is convenient and also a bit disappointing, as it means the story can be somewhat predictable.
The art style is very unique and definitely has an appeal, strong outlines and vibrant colored scenes dominate almost every second of the series. The world is both beautiful and well designed. The animations where necessary are always of great quality and any vfx look clean and satisfying. Whether or not you personally enjoy the style is up to your own subjection.
Audio wise, the music is great and the sfx is well made. I have watched both the English and Japanese version of the series. Though it is rare, this is one anime I would actually say some of the English voice actors did a better job, especially for Sora and Jibril, and I lean towards the English Stephanie too, however the Japanese Shiro is far superior. (I am a native English speaker with little no to knowledge of Japanese) So whatever your preference, but the dub by Sentai is very good.
The characters are entertaining and humorous. Most of the characters are very unique as they don't usually fall into classic anime tropes other than the main 2 characters. Most cliche occurrences of characters are intentional parodies of something anyway.
Overall the entire series is enjoyable from start to finish, it has a perfect mix of comedy, action, adventure, and fantasy. It is a fun world that is interesting to learn and explore along with the quirky and well mixed set of characters.",10,dbwvozz
19815,"
                Story
Nothing too special about the story. Main characters are transported to a new world where things are dictated by games. Unfortunately these are boring uninspired games that feel like second rate replications of better game anime. The games are shallow and lack a lot of depth as well. It also becomes quite apparent that the main characters cant lose due to their plot armor, that really ruins the tension of these boring games. 
Art
The art style and animation is quite unique and is pretty to look at. 
SoundThe opening is pretty good, the rest of the music not as memorable. 
Character
Probably one of the worst aspects of the entire show. The main leads are nothing new in anime and lack enough personality to lead a series. The main  male lead's relationship with his younger step sister is also questionable as well. Supporting characters fare even worse than the main cast. I found it difficult to be invested in them. 
Enjoyment
This series feels like such a second rate replication of other anime. The games are dull, uninspired compared to the games in better series like the first season of Yu-gi-oh. Some of these shallow games are spread way too thin as well. The characters are boring as well, I did not find myself invested in them at all. The ecchi elements are not very good either, there are too many panty shots of the younger step sister. Isn't she like 12 years old? If you want to watch better games, watch Yu-gioh, If you want ecchi, watch prison school. Everything this anime does, some other show does much better.
Overall
This is one of the most dull, uninspired series I have ever watched. The popularity is very puzzling to me. Found myself falling alseep several times. Despite it being 12 episodes, it felt longer. I do not recommend this series",4,Awoo4U
19815,"
                I really love it watching this anime and I thick is a classic and 100% recommend for everyone who wants to watch a good anime with a good story and animation and sadly we probably won't have a second season :( so this is a good and one in only.
But if a have something to bad to say a about this serie is that I'd to short and it needs more that 12 episodes like a 50 episodes would be good.
But is someone asks me for a good anime I will recommend this for sure because this series need to be know for all the
                  people",8,SlipkKnight
19815,"
                the world is very interesting and i think sora as the main character couldve been more interesting but no matter how interesting the world was all the loli shit just brought it down a lot, i'd rather not see the 11 year old's pants every time something happens and then see her flirt with her own brother and while shiro as a character is somewhat decent, her utility couldve and shouldve been used for more than ""hey i hope youre into underage girls cuz BOY do i have the thing for you also I have a depressing back story and im really good at chess
                  and also im smart but only for one arc!"".
Apart from that Jibriel, Tet and Stephanie are pretty good characters but like, thats it for the characters that are actively good. Sometimes Stephanie can be a total fucking idiot but hey I can look past that.
If you're here for world building ideas, NGNL is for you
If you're here for artistic inspiration, NGNL is a good basis
If you're here to see shit go absolutely fucking wild, NGNL is for you
If you're here for weird loli shit, NGNL is for you
If you're here for incest shit, NGNL is for you
but thats about it. Watching it felt like it took an eternity; I only enjoyed about 2 arcs. I'd only recommend to a friend I wanna piss off or someone who genuinely is intrigued by the world.
Honestly if the weird underage fanservice shit wasn't there this would've been a good watch, but no. A perfectly good world with perfectly good characters just had to be fucking soured because the author cant keep it in their pants about underage girls.
Honestly time spent watching this show could be better spent watching better shows that DONT have paedophilic undertones but hey if you wanna watch it for inspiration of some sorts, its a good show artistically to watch if. In a vacuum - away from the weird pedo shit - the art is very good. 
4/10, wouldn't recommend unless for world building inspiration or artistic inspiration. Too much lolicon shit and incest shit for it to be an actually enjoyable show.",4,cooksenpai
19815,"
                The anime that made me finally write my first and hopefully last review just because of how painful it was to watch.
NGNL is just a subpar anime overhyped to the moon and back.
The story is somewhat interesting but is written poorly. Also, there is lots of fanservice so better be careful with where you're watching.
The characters are simply not likeable at all and/or extremely forgettable for me, with the exception of maybe one or two. 
Main characters: A borderline insane guy with the sexual drive to rival that of a rabbit's and his loli stepsister who hovers like a drone around him. Both have some
                  questionable chemistry between them. Good for the lolicons, probably.
Support characters: Most of them just serve as fanservice fuel.
The artstyle is okay, but the colors are way too vibrant for me. It feels like they cranked the saturation up to 11 on everything.
The sound is nothing outstanding either. It's like many other shows out there.",4,nideko
19815,"
                Usually I can overlook the fanservice model that a large sum of animes like to incorporate into their art, but this show takes it to a new level and it's honestly appalling to me. The premise of the anime to the point where I stopped watching, is that a brother and sister combo are the best gamers in the human world and ultimately get transported to a new world. Sounds like a fun idea, but the direction the show takes is just shoving nudity down your throats, including the 11 year old sister.
Roughly my review boils down to if you're a pedo, you'll like this
                  show, if not, you wont.",1,Fusion19226
19815,"
                I honestly don't know what to rate this one. On one hand, the cast of characters is extremely likable, the art style and animation are gorgeous, and the show was overall very fun to watch. The show's sense of humor in particular is what sold the show for me.
But on the other hand, the characters and story felt super generic. It is supposed to be interesting watching Sora and Shiro figure out and win each game, but I ended up feeling let down every time because they always seem to just make up their own rules in the end. To put it bluntly, the series
                  is just asspull after asspull, and the games lose their sense of tension.",7,9sayaka
19815,"
                The series has a fanatical story,frisky outfits and lots of color.I really liked that the characters had red outline instead of black the artwork was quite unique.Not a great anime it has it's flaws.But overall a good watch if you're looking for something short and fun. First episode I was already thinking about quitting it because it was so boring but the more you watch, the more interested you get. At the same time, I feel like things in the show happen too fast. 
Pros is that the Art and graphics is so beautiful. I had high hopes it would be good after watching episode
                  one but after that i literally forced myself to get through the episodes to hope for something interesting to happen, But no i found this a little boring.
I wouldn’t mind to keep on trying to get through the episodes but there’s too much fan service to even bother anyway and even disgusting fan service of a 12 year old!! 
Story: 8
Art: 10
Sound: 10 The Opening Is Really Good!!
Characters: 9
Enjoyment: 8
Overall: 7",7,HOT_taco_4EVA
19815,"
                The animation has a odd bright colored tint to it. Perhaps to give it a video game feel. The characters were not well written. They were either too perverted, or lacked sense. Stephanie Dola was basically a damsel in distress, could not do anything for herself. This was written in a way that it took away from the anime. The male character was basically a pedophiliac incestuous creep. 
The humor in the anime was hard to watch. It was perverted. There was a disappointing brother and sister romance. The perversion of the main character to all women/girls did nothing, but take away from the show.
                  
The logic behind the games were interesting and well written. Even with that in mind, the writers found a way to include perversion. It was intensely disappointing. The unnecessary sexuality, brother and sister romance ruined this anime. If you actually want to watch an anime with real substance, or that is humorous this is not for you. I do not at all recommend.",4,sarah4sure
19815,"
                incest, pedophilia, incest, unnecessary ecchi, incest, incredible games, did I mention pedophilia? and a very nice Jibril.
No Game No Life has its ups and downs, but surely the lows, even though they are a minority, give the highs a beating and spoil the whole experience of accompanying the protagonists on their incredible journey to become the new gods of the games.
You can call me abnormal, because I like isekai, okay?
You may not even like No Game No Life, but you cannot disagree that the design of the Disboard world, to which Sora and Shiro were sent, is incredible, it is the kind of anime place
                  that I would love to visit if it existed. It is also one of the most beautiful scenes of anime, in my opinion.
Anyway, the main story of no game no life is incredible, the games are very well elaborated and the narrative surprised me even though it was an ecchi anime. I would really like to watch the finale and see Sora and Shiro defeating Tet and becoming the gods in that world.
I liked the anime, but that is no reason to ignore or wipe away all sexualization, pedophilia, incest and ecchi completely unnecessary around Shiro, who is only 11 years old, and the other female characters. The worst part is the relationship between Sora and Shiro, who is 18 and 11 years old, in addition to being brothers, even if adopted. It is not certain how they act with each other.
But apart from this very significant little detail the games are incredible and I can say that Sora and Shiro are a great pair of >> players <<.
I can't forget to mention that impeccable opening, which for a long time was in my top 10. That opening is perfect, that's it.
Se tiverem erros na versão em inglês me perdoem, pois eu só copiei e colei no google tradutor.
versão br:
incesto, pedofilia, incesto, ecchi desnecessário, incesto, jogos incríveis, já falei pedofilia? e uma Jibril muito gata.
No Game No Life tem seus altos e baixos, mas com certeza os baixos, mesmo sendo minoria, dão uma surra nos altos e estragam toda a experiência de acompanhar os protagonistas em sua jornada incrível para se tornarem os novos deuses dos jogos.
Pode me chamar de anormal, porque eu gosto de isekai, tá?
Você pode até não gostar de No Game No Life, mas não pode discordar que o design do mundo de Disboard, para qual Sora e Shiro foram enviados, é incrível, é o tipo de lugar dos animes que eu adoraria conhecer se existisse. Também é um dos cénarios mais bonitos dos animes, na minha opinião.
Enfim, a história principal de no game no life é incrível, os jogos são muito bem elaborados e a narrativa me supreendeu mesmo sendo um anime ecchi. Eu realmente gostaria de assistir ao final e ver Sora e Shiro derrotando o Tet e se tornando os deuses naquele mundo.
Eu gostei do anime, mas isso não é motivo pra ignorar ou passar pano pra toda a sexualização, a pedofilia, o incesto e o ecchi completamente desnecessário em torno da Shiro, que tem apenas 11 anos, e das outras personagens femininas. A pior parte é a relação de Sora e Shiro, que tem 18 e 11 anos, além de serem irmãos, mesmo que adotivos. Não é certo o modo como eles agem um com o outro.
Mas fora esse pequeno detalhe muito significativo os jogos são incríveis e eu posso afirmar que Sora e Shiro são uma ótima dupla de >>jogadores<<.
Não posso esquecer de falar daquela opening impecável, que por muito tempo ficou no meu top 10. Aquela abertura é perfeita, é isso.",7,nanayuk
19815,"
                An overly color-saturated anime with a good base idea with a bad execution's with an almost unlikeable main character and his a bit more likeable sister.
The main boy character is a genius but comes off as a smug brat that threats less intelligent people (basically everyone else in the universe except for her sister) like garbage or close to it - the constantly picks on a girl that's also supposed to be a main character but barely does anything except being bullied and humiliated throughout the show (because that's funny for today's kids I suppose).
The execution is bad because this is the typical work of
                  someone who tries to write characters smarter than the writer - the result is to never show how they actually do stuff (like how is NEVER shown a single game of chess despite being prominent in the anime), or how they get to their crazy conclusions that ""Magically"" always end up to be true.
If you wanna an example of a good written intelligent character look at Death Note and see the difference in there - characters there aren't ""Implicit"" smart (e.g. ""They do smart things but I don't show you how), they are ""Explicit"" smart (e.g. ""They do smart things AND I ACTUALLY SHOW YOU their thought process).
Not to mention there's a buttload of nonsense, especially in the last game of the anime, where they fight in a sort of Virtual Reality shooting game - now someone explain me HOW exactly being smart and good at video games and games in general magically also makes you a perfect marksman: You're aren't firing a gun with your PC mouse, your fighting a gun that's actually in your hand, NOT THE SAME GODDAM THING - but who cares, the two main characters are supposed to be perfect, aside from some minor quirks, so don't question.
The anime overall is barely enjoyable if you turn off your brain, which is usually something you're supposed to do in more goofy - comedy - nonsense type of anime (say for example, Nichijou), but here is a bit hard since the anime tries to sell itself as ""Super smart"" so basically asks you to keep your brain on while at the same time throwing so much nonsense that wouldn't stand 2 seconds of scrutiny...",6,whatever5464
19815,"
                the style is garish, the taste is poor, the characters are annoying. Does a good core concept make up for having not a single relatable character, eye-searing visuals, and dodgy plotting? huh. There are very few popular anime where I don't at least comprehend why they have widespread appeal. but this? What am I missing? what. also there's really uncomfortable incestuous vibes between the brother and sister. eeeeew. 
The only credit I can give it is the OP, which is unskippable and gave me good enough vibes to coast through at least the first few minutes of every episode I watched. but at a certain
                  point I got a sour taste in my mouth too much. so far since I've gotten into anime, it'll happen occasionally, but in NGNL it happened several times every episode. so I quit before the last arc. I don't think it would've changed my low opinion of it.",5,Violet42
19815,"
                Post Series Depression: ~10 (story cliffhanger)
Tear Factor: 0
Laugh Factor: ~5
Drama Factor: ~4
Character Attachment: ~6
Story: The story is very interesting and keeps you engaged, plot is akin to that of sword art online however IMO they pull this off much better in a way that keeps the viewers engaged and attached to the world the main characters find themselves invested in.
Art: The art in this series is nothing short of amazing, lighting effects, particle effects, line art, all amazing.Sound: Sound is alright, good attention to detail, nothing to complain about but nothing outstanding on its own.
Characters: Characters are unique and the dynamics are well balanced, the show has somewhat of a harem thing going for it but it's not a shove down your throat sort of phenomenon.
Enjoyment: This show is outstanding and it loses a mark because the story though it takes its own pace, it does seem as though this season should have run for at least 20 somewhat episodes - giving the show a short lived and early cut feeling. Hopefully another season comes out or you may feel unfulfilled when you finish the season.
Overall: very good show, if you're interested in games and silliness than this is a show for you.",8,FrostySmags
19815,"
                One word to describe this anime series: Interesting. 
I'll be honest, I don't hold this series in high regard. The story/plot is intriguing at first, but it sort of falls apart in the later episodes. Maybe I would change my mind if a new season came out. Haha. The art of this series is good. Very good art for its time. And personally, I think that the characters are not the best-written characters. Their personalities were small. And about the plot, I just don't understand it, I guess. It's not a serious story because, as I mentioned before, it falls apart in the later episodes.
                  Some people can say that it has comedy. But I feel that the ""comedy"" is just immature. It could almost be an ecchi. Some parts of this series were really fun to watch, though. Like this one chess scene in the early episodes. I guess the best part about the plot is the unexpected and hilariously dumb twists. I would love to give examples, but it would be inconsiderate to those who are still watching or about to start the series as there would be spoilers. So, in the end, I think No Game, No Life is an okay anime.",7,Katawari-chan
19815,"
                Kaiji just done extremely poorly. I'm somebody who just watches whatever anime there  is while still maintaining a critical mindset, yet this anime threw me of a cliff, then continued to slap me with how horrendous it was. Like I said it's Kaiji just done poorly. the whole beating the game thing just doesn't work, what the hell is that chess game? And why do we get semi-naked scenes of Shiro a confirmed 11 year old??? This anime is so overrated for it's artstyle alone it's actually triggering, the amount of enjoyment to be had here doesn't exist the characters are done poorly and
                  it's all nonsensical, there's no downfall or upside, it's just literally watching an anime just for artstyle and then giving an 8 or a 9 cus you actually fell asleep watching it and you were just like ""Welp I fell asleep watching it, and I don't wanna go back on the episodes, I'll just pretend to have watched it and follow all the normies and give it a 9""",4,PSYCHWILLY
19815,"
                A fun anime wherein the twists are unpredictable enough that I can still enjoy it, despite the leads being pretty strong.
There is an attempt at balancing their OP nature by showing their socially awkward tendencies but it's played more for laughs and therefore doesn't completely create that balance. They also try to make games more complex in order to have their battles be longer and less predictable, so the intrigue is less about asking ""will they make it?"" and more asking ""how do they make it?"".
There are a lot of ecchi scenes, but I don't think the anime acts above that and that's part of
                  the silly enjoyment. If anything, did you not come here for that?!? Some people may be uncomfortable with the sibling relationship in that regard, so if incestuous vibes bother you, this is probably not the show you should be watching {the siblings themselves don't say they have that kind of relationship, even arguing the opposite, but the actions are still there}.
Ultimately, the universe is appealing, if not very complex, if you go into it without any seriousness. If you do that, you can have a solid time!",7,KoemiChi
19815,"
                When I begin to watch the first ep of this show, I instantly started to regret it because of the fan service... It was weird and defiantly wrong at many points but holy shit did this show somehow turn out amazing. The story was laid out in a way that started to really unfold on its self. It started to get really interesting really quickly. The Characters started to have depth and the world that they fall in to becomes more and more interesting as they continue their journey in it. This show is definitly a really ugly onion that you need to peel back
                  to get to the good stuff and I am happy I did because this show is definitely top tir!
If you are planning on watching this show, I hope you will be ok with the with the amount of fan service because if you can get over that, you will be pleasantly supersized and happy you stuck with it!",9,DmAnimeguy
19815,"
                I remember I saw it on netflix in 2019 with the dubbing in Spanish and it seems to me a somewhat regular series, somewhat simple and generic but that does not make it bad.
in fact i enjoyed some character designs, soundtrack, settings, the color palette and the soundtrack, i liked the opening.
the plot seems somewhat mediocre to me although it is not a boring or complex story but it is easy to understand and follow it.
his comedy is also very meh or very common generic, what I didn't like is an scene in the shower that sexualized an 11-year-old girl, that did go too far,
                  even though I went unnoticed and ignored that unnecessary scene as well as the scene of the breasts.
What I don't like is that the series was left unfinished and they didn't adapt the other 7 volumes that needed to be adapted and that they didn't do a 2nd season, I think they canceled it.
The 8-year-old hybrid violet-haired girl made me very cute (I don't consider her a furry or anthropomorphic because she doesn't have some with the characteristics to be one, she is far from being a furry)",6,yesirena-otaku14
19815,"
                Another one that I won't be doing a full review of. I watched this for three reasons. 1)My roommate was watching it and said he enjoyed it 2)I dug the aesthetic 3)It was convenient to watch since it was on Netflix. I did not enjoy it. At all. I made it through 1 and a half episodes before I chose to give up. I was at my breaking point with the amount of jiggling anime tiddies, panty shots, and squealing that came from our main protagonist, his little sister, and the other characters that our dynamic video game duo are able to beat with their
                  ""video game prowess"".
*Side note: is it just me or does it bother anyone else how often brothers and sisters in anime call each other ""brother"" or ""sister"". No wonder there's an incestuous fetish in porn lol! I don't think I have ever once called my sister ""sister"" when referring to her in my entire life! Ughhh and they said she was 11. Why the hell was the first time we ever saw her in the show teasing the audience with a camera angle that was super suggestive of a panty shot? Gross.*
But anyway, the last scene I saw before I gave up on this show I want to compare it to a similar one in JoJo's Bizarre Adventure. Both of these shows have a high-stakes gambling scene that involves the protagonist outsmarting his opponent by forcing them to believe that they are bluffing. JoJo's version established the stakes by having the antagonist have the upper hand and to showing him beat Jotarao's friends prior to. The game picks up in its intensity right until the end where we find out who won. No Game No Life's version never really makes you feel the stakes as the brother Sora is pretty much shown to be this god-tier player at all games and we are never once doubting his capability of losing. He even makes up the rules to the game of Rock, Paper, and Scissors in the hopes that his opponent, named Big Tits, would think that she had an advantage. However, only an idiot would agree to the terms that he made and her line of reasoning throughout the game was really hard to watch. And to make matters worse, it leads to a super over-the-top ecchi scene with a classic ""male protagonist falls and his hand lands on the voluptuous female character's boob"" trope, But to amp it up a bit, the little sister encourages her ""virgin brother"" and says she's ok with watching and even pulls out her phone. After a temper tantrum thrown by both of our protagonists, it leads to Big tits and his sister taking a bath together with the brother hoping to try to peek at them and even making an ""FBI open up!!!"" joke about what would happen if he were to bathe with his sister.
Yeah... this show is everything that I don't like about Shonen anime but amped up.
Final Verdict: 1/10 The color scheme for the show really is gorgeous. But that's the only good thing I'll say about it. This show is the epitome of what people who don't watch anime think of people who do. if that makes any sense. Incest, big boobs, video games, and obnoxious monologing in fights. The most not-for-me anime ever made... so far. Hence me struggling to get through the three episode rule.",1,Lab_Mem_Num001
