review_text,review_rating
"
                The beginning of a new age. Many other romcoms fall into the trap of having one-sided interactions where one character teases another character, or one character is smarter than the other, but the story of Kaguya-sama doesn't flow that way at all. It goes both ways. The comedy is great and the side characters are strong: because of this it's easy to rewatch, and is a phenomenal gateway anime.
It will never get old. The characters and the situations they they encounter are extremely relatable, and the author is good at making you feel like you're friends with the main characters. You feel like you want
                  to root for them because they feel like they're real, they're afraid to fail, and they don't know if they're good enough to accomplish what they set out to do. 
The developments that the characters make over time make you say ""Yes! I've been waiting for this for so long!"" and they don't come instantly. The guy doesn't just get the girl after defeating bowser. The guy must first fail and struggle. The author is great at tying characters and scenes together to climax in a way that feels so right; and you can tell he spent a lot of time writing it. He gets paid to make these stories, and I'm writing this review to pay my respects to him.",10
"
                Ahh, no.
I watched all the episodes, i was either amused or annoyed and also am not sure if i really want a new season of this sh.. anime.
This whole thing is about overthinking the other human's feelings, if any of them makes a sign, or even just wants to make one, the other person will misunderstood it  and AGH I CAN'T TAKE IT, JUST CAN'T
So yeah, if you just want a comedy anime and are not curious about this whole feeling thing, here you go, have a good time watching it. But if you actually care about the story, and the characters relationship, then
                  wait for the second season.",7
"
                I love how they took  a problem everyone encounters and made it into a fantastic comedy! All characters had some development even the side characters. The jokes are good and the character designs and background are really good. I love the personalities of each character and how each blend with each other.  The outros for the most part are all unique. The story line is smooth and cohesive! I do wish they would have added a rival for one of the two. But over all I loved it and hope they come up with a season two of this anime!!
              ",9
"
                I went into this anime thinking it'd be similar to slice of life romances, boring and with barely any story. But this wasn't true and made this anime much better than what I was expecting.
I started this anime like 3 days ago because my friend asked me 'who is your favorite character?', and I hadn't seen this so I decided to binge it (failed to though). Out of the 4 main-ish characters, I would have to say Miyuki is my favorite and otherwise it'd be Chika just because of how funny she can be. 
While it'd be cool to see more story with the characters,
                  that's not this type of anime which I understand, so maybe Season 2 brings more to the table.
I'm glad to have finally watched this, and I will say this, I wish they made their 4 main characters a bit more full. They weren't completely shallow but there was more they could add to their characters in some bits.",6
"
                Kaguya-sama. This is just one of the weirdest animes i have watched. It's not that this is the only one i have watched fully....
SPOILERS ALERT! SCROLL TO THE BOTTOM FOR RECOMMENDATION!
This anime was watched Subbed.
Story: 6/10
The goal is very simple: Make other peson confess love. The first person to do it, loses! Why do you lose? Will something happen that im missing? I don't know! The point is, they are in a ""war"". This is the first thing you will see in this anime, which is great for telling the story, but after like 2/3 episodes, it gets repetitive.
You can see plot twists happening every
                  2/3 minutes or so, Chika comes and ruins/fixes some situations, but you know. That still doesn't mean that they drag it out!
I get it, the point of a war is to be a winner and not a loser, but what happens if you lose? You get rejected? Killed? Kiddnaped? I STILL DON'T KNOW WHY CAN'T YOU LOSE!
BUT, at least they get a huge plus for making stories about the characters in the anime! Some don't get one until the second season, but still pretty good for the first season.
The anime has occasional fourth wall breaks and even refrences to some real life stuff such as PUBG and Twitter, don't know why would you do that, but it's a cool thing nonetheless.
The last episode of the season, it's a cliffhanger. They see the fireworks on their summer vacation, bla bla bla and that's it. No one won. Maybe you will see it in the 2 season? Watch it! I'm not spoiling!
I also saw people complaining about the commentator and how repetitive is. I don't mind him, actually it's a very nice way to add something special about the episodes and talk about the story. YES, it's repetitive. YES you get bored of him, but at least it has that anime type vibe, where if there wasn't one, you would've just watched a IRL series/show but animated and in  a japanesse voice. Even better, if you watched it in english DUB without the commentator, THEN it would be a IRL series/show.
Art: 10/10
if we are being real, it's good. This was produced by A-1 Pictures, so i'm not shocked of the quality of the anime. Good job.
Sounds, Voices and OST: 8/10
Not a fan of this seasons OST. Although the opening is fine and catchy, im not really a fan of the ending. But of course this is my personal preference. Sound is sound, there was no problem here. Nothing was quiet nor loud, so that is a plus!
I don't have that thing were i hate a character based on the voice or if they killed a person (trust me, these people exist). It just matters that they are good at voice acting! 
Fan service: 9/10
I don't know what rating to give to this, but a strong 9 suits season 1. But ONLY 1.
Scenes where Kaguya feels embaressed that Chika has a bigger chest or anyone mentions about it(?), Kaguya not knowing what ""first time"" means(???) and other scenes like these are present in this anime. Thankfully it isn't repetitive. Sadly, more animation was put on those scenes then any other! (exaggeration).
I have to give credit to the animators for not having a mental breakdown when they saw the script say: ""zoom into Chikas chest. Make Kaguya embaressed."" 
(again, exaggeration)
Characters: 8/10
A good anime has to have good character development! This anime does it great, but not perfect.
As i mentioned before, for some characters, you may know their personality and their story by the first season, for some not! It's a shame since BOTH season 1 and 2 only have 12 episodes but it's great that they wrote the story for both seasons so you don't get BOMBARDED by information!
Enjoyment: 10/10
I watch a anime only if i get hooked by the first 2/3 episodes. It's good? It's good. It isn't? Ok, bye bye anime! This anime by the first episode got me hooked and i enjoyed every part of it! This is why i don't watch animes where you have 15 seasons, every season has 120 episodes, every episode lasts 1 hour and if you miss something in it, well TO BAD.
By making short seasons with short episodes, i will gladly enjoy the anime. It's a
10.
OVERALL: A 8!
It's a good anime. I don't like animes with 25+ episodes with 7 seasons, so this is perfect for me It has a good story behind it and it definetely isn't boring! However, some things and scenes are not needed for the progression of the anime and also explanations, as also how many seasons with 12 episodes are going to be made until we see who won.
If you don't have anything to do like me for a full day or need a anime recommendation, watch it! You can watch the whole season in a day! tran-
SITION, how did you like this first season, what are your thoughts about it? Do you agree with me or not? Make a review about it and i will see you later.",8
"
                I believe this anime was a great expose into the convoluted, yet silly ways in which people attempt to find love.
Now yes, I understand that it is exaggerated, but that is what makes it enjoyable! Their constant back and forth makes for a tale of two people who have never loved before, and are finding ways to make the other confess.
As a wise reviewer once said : ""if a tsundere and a tsundere liked each other, would they ever find out...?"". This basically sums up the entire show, as they both are constantly passive aggressive to each other, while still harboring strong feelings for each
                  other. The situations are exaggerated, but take a good look into what real life situations are like, in a kind of meta-analysis of the romance genre itself.
The only thing I would say fell short of my expectation are the ways in which they decided to go about tricking each other. They only ever think 1/2 steps ahead, and never take their own goals into account, and in the end they manage to lose themselves. This may be part of the point of the story, but this is what makes it falls short from being like some of the great shows that include such mind games (i.e Death Note). That and the sometimes filler-esque situations (i.g when Chika shows her accidental noodle prowess) are the reasons I gave it an 8 overall. Other than that, a real banger.",8
"
                Kaguya-sama is without a doubt an interesting take on romance anime. That statement might make any reader go ""Wow, never heard that before about any other slice of life/romance"", but let me explain why that single sentence is enough to describe this anime. Every now and then comes a romance story in anime that is usually declared (for the time it's still running) as ""amazing"", ""great"", ""the best"", ""innovative"", so on and so forth; and every time I usually check them out, they end up being decent, but never anything special.
You could argue that every romance anime is in itself special, or that they're all
                  plain and boring, and I would say to you that, at the least to me, they somehow succeed in being both. I'd say that being special is what, in itself, makes anything classified as such, ordinary. Without a doubt, Kaguya-sama has incorporated ideas, humor, character tropes and story arcs which are by no means one of a kind, yet it somehow gives its own flavour to those things.
Going into ACTUALLY talking about the anime, the start is definitely strong, however it can definitely be a hit or miss depending on the person. Some people like build-up, some like explosive starts to keep them engaged, and despite the fact I was not really a fan of its suddenness, I decided to keep going. The anime took the expression ""Love is War"" quite literally, and acted upon it. Its comedy is refreshing, and the understanding the writer has of the culture built by the current youth is definitely commendable. 
And yet it somehow becomes too much at times. For a majority of the anime there aren't any real ""conflicts"" which are usually customary in such a story. I'd go as far as to say they're introduced a bit too late, and furthermore, suddenly and without any (evident, at the least) foreshadowing of those events happening. In itself the story is enjoyable, but it could use some work regarding its pacing. 
Seeing as how this review is already running long, I'll try to go through everything else a bit more concisely. Its art is, I'd say somewhat stiff in terms of looks, and a bit off. It might just be my taste, but some fluidity in designs could definitely improve the issue, although, the dynamic directing definitely works in giving part of that fluidity and ""smoothness"" it needs, though it could use a little bit more. I have nothing to comment on the animation quality, as far as I can remember, there were no issues or low budget shots. The opening is memorable for sure, melodic and catchy, and the sound design complements the wacky nature of the editing, pacing and directing.
Our cast is incredibly eccentric and interesting to dissect, although that's kind of the whole nature of the show anyway, but some personality traits and the way they exhibit themselves should be improved, in some sense the characters seem dumbed down to appeal to a wider audience. I'd say its best quality is the enjoyment it provides. I found the humor to be broad, and (probably) amusing to a majority of watchers, its simplistic and dependent on multiple cast members, yet effective, but some parts are definitely a bit ""uncomfortable"", and they could be worked out. 
Overall, Kaguya-sama is a good story with many decent points, as well as many that should be improved, but nonetheless it remains enjoyable and friendly all throughout and leaves you wanting more. All that's left that I can say is, it's without a doubt an interesting take on romance anime.",8
"
                Timeless love story or timely social commentary?
In the real world, the one which spawned the surprisingly entertaining Kaguya-Sama: Love is War, teens are having less sex than, well, ever before. In this essay---I will theorize that the frustrating dynamic between Shirogane and Kaguya is a both a portrayal of and commentary on modern courtship. (Check this article out: https://www.theatlantic.com/magazine/archive/2018/12/the-sex-recession/573949/)
Kaguya-Sama offers at least one explanation for why kids aren't doing it any more (at least for those from the upper crust of society): hyper-competitive academic life. If you're the kind of kid who has to stress out as an about middle school applications, your social and
                  sexual development will pay the price. If you have a curriculum vitae at 13, you aren't going to have a normal social life.
Shirogane and Kaguya both represent the psychosexual manifestation of hyper-competition: Shirogane the insecure and confused, Kaguya the severely repressed. Shirogane's inability to act on his feelings is a result of his insecurity at being a late-bloomer, an internalized inferiority complex. Meanwhile, Kaguya is an interesting, if not unrealistic case: an atheist with a level of sexual repression resembling that of a Christian upbringing. These traits are laid out in the show---one thing that makes the anime extra enjoyable is the neat (and often explicit) adherence to Freudian psychology.
Now, the ""war"" between the two lead characters takes on an increasingly absurd level, but this is the only outcome that makes sense. Confessing for Shirogane puts his deep-set insecurity on the line, while confessing for Kaguya takes a level of sexual and emotional maturity that her insular life has prevented her from reaching.
The four main characters each represent an archetype of sexuality, forming a complete picture of the psychology of sexless teens: 
Shirogane: Impotence. 
        -Extreme fear of rejection and appearing ""creepy""
Kaguya: Repression.
        -Lack of exposure to sex due to focus on achievement + cultural upbringing
Ishigami: Inceldom.
        -Incels are angry and sad at their dearth of sex. However the portrayal of inceldom here is rather forgiving: instead of portraying the incel as entitled, resentful, and misogynist, Ishigami is seen as well-intentioned but socially unaware.
Fujiwara: Hypersexuality (?)
        -This one is a stretch, as Fujiwara is clearly the healthiest of the four.
        -However, her self-appointed role as ""love expert"" despite lack of experience in said field is a red flag. Her knowledge of that world is purely simulated, which is another interesting facet of the teenage sex decrease. Pornography is more easily accessible than ever, leading many to think that teens are overexposed to sex, as opposed to cut off from it. Fujiwara's relatively healthy orientation towards sex is thus a refutation to this: yes, it is possible to have a healthy understanding of sex in our world of free hentai and instant gratification.
Which one are you?",9
"
                Fun, typical story but told in very realistic way. The most beautiful part of this series is the way it presents situations which are pretty relatable if you have ever been in love for first time.
Side characters don't seem to be so. Every character seem to be main and don't just act as fillers or characters revolving around a lead characters.
For me, the most favourite characters were that of Hayasaka and Ishigami. I guess their chemistry would have been more entertaining if experimented with. Nevertheless, the whole series was like a refreshing experience filled with joy, giggles and lovely expressions.
Definitely recommended.
              ",8
"
                I consider the first season of ""Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen"" the best out of its (at the time of writing) three seasons. My resoning in short being that the theme/idea of the show/manga is best portrayed in the first season.
Of course, the main unique part of the show/manga was two highschoolers trying to get each other to confess first, because their own pride stops them from confessing. This is portrayed front and center, so much so that even the episodes start with an explanation of that idea.
The problems the two main characteres face are either relatable or amusing and the narration through
                  their thoughts and feelings makes the characters even more charming.
The story is good. Not anything super amazing, but still good. Some tropes in the story are somewhat predictable, and there isn't much never-before-seen plot points or anything like that.
As the original manga is very popular as it is, the anime seems to have a large budget, and it shows; the art is stunning, the soundtrack is amazing, the show is super enjoyable front to back, and I would recommend this show to anyone. 
--
tl:dr
""Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen"" is an amazing show for basically everyone, probably my favorite rom-com anime. Although I do not rate it as 10/10, there isn't a thing that I can really criticize in good faith. Please watch this show!
8/10",8
"
                ʚ . . If it ' s true love , I ' m prepared to even accept an explosion . . ɞ
I originally dropped this anime about a year or 2 ago before I made a myanimelist profile , but then decided to give it another shot . Why ? Simply because of the fact ( at the time I ' m writing this ) the third season has the same rating as FMB , which technically means they ' re both rank #1 . 2 very different animes with the same rating . . I found that rather intriguing . . so I gave
                  this anime a chance to redeem itself ( for whatever it did that made me drop it ) && to help me understand why the third season has such a high rating . I have absolutely no regrets , I don ' t even understand why I dropped this in the first place . I ' m kind of picky when it comes to romcoms animes , however this has to be the best or one of the best romcom animes I  ' ve watched . . I find it rather refreshing to come across a romcom thats not completely cliché && boring . Personally , I ' m more of a fan of horror && action animes , but I do watch romance && comedy anime from time to time as a break from the usual genres I watch . Well , enough of that . . on with my review ! Do note all of this is just my personal opinion . . ~
♡ ∿ Story — 9/10
Although the story may not be about a fantasy world , or something of the like , which many would think is more interesting than a romcom , it was still an enjoyable experience . As a brief explanation of what the plot is , it ' s basically , Miyuki && Kaguya are in love however they refuse to confess their feelings to one another && so they manipulate eachother into confessing first . They use tactics that heavily rely on the other persons response , && the response both of them are trying to get out of eachother is a confession . The constant psychological battles of wits was enjoyable , all the different kind of mind games && tricks that they used against one another , && the effort that went into all of the attempts . . it was all very exciting to say the least . I will admit , at certain times this anime can be a bit cliché , however they use those situations && manage to escalate them to the point of hilarity . . basically they took common concepts && turned them into something unique , something that keeps the viewer watching .
♡ ∿ Art — 8/10
The art is simple , yet appealing to the eyes . . I can ' t imagine watching this anime with a different artstyle , it matches very well . . the expressions are well drawn aswell . I specifically like the style of the eyes , I can ' t quite say why . The first character I ever saw from this anime was Kaguya , which was basically my first impression of the art . I thought ( && still do ) the art was captivating && charming , especially the eyes , which was basically what made me watch it in the first place . All the covers are beautiful aswell ( look in the pictures section to see what I mean ) .
♡ ∿ Characters — 8/10
The character designs aren ' t anything too special , but they catch each characters personality perfectly && are memorable . I especially like Kaguyas , . a small detail I noticed in her design that happens on occasion is that her irises have a flame-like design , whilst everyone elses irises are normal . . I remember in one episode a flame turned into a heart I think ? . . I don ' t know what it could resemble , but I just found that interesting . Personality wise , everyone was interesting yet very different from one another . . basically , I found everyone likeable . . except Ishigami , hes kind of misogynistic , his dialogue was repetitive && the things he said in that * one * scene about Chika && Kaguya was just weird . . but other than that I did laugh at 1 or 2 things he said . Basically , my opinion is a bit more on the negative side . Chika ' s probably my second favorite , her "" love detective "" scenes were nice && she was just a really funny character in general , in a way I relate to her ! Miyuki is also pretty funny . . I love his relationship with Kaguya && I ' m excited to see more of it . Ai is very interesting && I wish we got to see more than just a few clips of her . .
♡ ∿ Enjoyment — 9/10
I absolutely loved this anime , it was unpredictable && funny . . it ' s refreshing to watch something different than usual && like it . The only thing I didn ' t like was the fanservice , but it wasn ' t bad enough for my score to be bumped down . . I kind of just ignored it .  There was a balance of comedy && drama that kept me watching , it never bored me , I wanted to see even more . . && well , I ' m looking forward to watching the next seasons aswell .
♡ ∿ Overall — 9/10
I recommend you watch this if you like romcoms , or if you want to try something different than usual . . it ' s only 12 episodes long aswell , so you can pretty much finish it in one day . Of course , I can ' t say this is for everyone , as there isnt any anime thats for absolutely everyone . . some will like it , some won ' t , but either way I recommend it , especially if you like romcoms , this anime is a gem .",9
"
                Oh love me mister! Oh mister!
I will be discussing 3 key points in this, the plot, the characters, and the music and sound design of the anime.
So let’s talk about the plot. This anime is about two students that are trying to make the other one confess their feelings in a way that uses deception, manipulation, and downright psychology to further their goal of becoming a couple. Now I know what you’re thinking, what a toxic relationship. Well as the title suggests, Love Is War. Love is a battlefield and to overcome it, you need underhanded tactics to win. And for these two individuals, losing
                  is not an option because their pride and dignity is on the line. This plot may sound shallow but all of that is just a façade because they just don’t want to be rejected by the person that they admire or rather love. Heck, do any of us want to be rejected? Of course not! The plot progression of this series will be worthwhile because the characters will be fleshed out and will have a major character development going forward.
So who are these characters? Well let me introduce you to the main casts of this series, which is the academy’s student council which is made up of the president, Miyuki Shirogane, the vice president, Kaguya Shinomiya, the secretary, Chika Fujiwara, and the treasurer, Yu Ishigami. 
Miyuki is the top student of the school and he has also placed second overall in the national mock exams. He is very studious and hardworking not just because he is academically on top but he also has a part-time job to support his family because his dad is unemployed and his mother left them when he was still a child.
Kaguya on the other hand is the daughter of one of the wealthiest families and was raised to excel in all her fields and that caused her to be socially detached and lonely. At the surface she may be cold and spiteful but deep inside she is just as naïve and innocent on the world around her.
Now let’s move on to the icebreaker of the show, the infamous Chika tto chika tto chika chika. She is the bubbly and light hearted secretary of the student council and is mostly used as comic relief and she is also the mother of Miyuki.
And lastly, the very observant, the lovable and the downright most relatable character, Yu Ishigami. He is straightforward and honest and doesn’t hesitate to help when someone is in need.
All of them play a significant role in the plot progression and even though they all have different personalities, they mix well together and create a dynamic, fun and interesting group.
Now let’s proceed to the music and sound design of the anime. The opening song sets the tone of the anime very well with its upbeat and James-Bondy feel to it in which the opening animation is the same of that of a Bond film. The anime itself is like a Bond movie where our lovebirds one up each other in their crazy strategies and tactics to win this war of love. And the sound design of this anime is superb, it makes you feel the emotion of the moment and it transitions elegantly to every scene. All I have is great praise towards this.
Overall, I enjoyed the heck of this anime and it made me want more and more. The only drawback I had with this is how after a major development towards their relationship, they restart to their old self, thinking if the other person likes them or not when clearly the events prior to it, they had a moment of adoration to one another. Well thank you for reading, and I hope you check this anime out.",8
"
                I think ""Kaguya-sama: Love is War"" is very good anime and an enjoyable one to watch. I think what makes this anime so fun to watch are the characters and the over-exaggerated elements in it.
The two main protagonists Miyuki Shirogane and Kaguya Shinomiya are very well written, in my opinion. They are both highly intelligent and always on top of their game, but when they are dealing with love and relationship, they seem to lack the social skills which makes them looking like idiots. It's not a bad thing because in return it makes the show more entertaining and fun to watch. 
Another thing that
                  makes this show good is the narrator. The narrator being a third person omniscient is very helpful especially when learning about a character's thought process. Moreover, it build up tension to whatever the character's next step of his/her plan with the added exaggerated animations.
So overall, I give this anime a score of 9. It's fun to watch and the characters are well written.",9
"
                Seasonal anime, we love it and hate it sometimes. Yet we all can agree that there are and will be shows that bring something new to the industry and our understanding of a certain genre or anime in general.
As you may guess, ""Kaguya-sama: Love is War"" is one of such type. It takes a concept of a romantic comedy and flips it upside down, resulting in many bizzare situations that happen to characters throughout the series.
The anime revolves around two major characters: Miyuki Shirogami and Kaguya Shinomiya. From the very beginning we learn that they are mutually in love with each other, yet both are
                  two stubborn or graceful to admit it. Instead, they choose a path of rivalry, meaning that each of them tries to make the other one confess first. This results in a sort of paradox: Both Kaguya and Shirogane end up in confusing or embarassing situations because of their stubborness, instead of confessing and being happy together. This is what makes this show so fun to watch.
On the other side, we have Fujiwara and Ishinomi. Both of them affect the main duo in various ways, giving basis for even more jokes. Fujiwara is the ""force of nature"" that, due to her unpredictability, disturbs the plans of both parties. Ishinomi on the other hand is that ""link"" that connects the viewer to the other character(he's literally an otaku, who spends days reading manga and playing videogames alone).
Generally speaking, interactions between characters are what makes this show so funny and exciting, mostly because they are not cliche.
Talking about the visuals and the sound, I cannot say that ""Kaguya-sama"" looks good, considering that ""A-1"" has a somehwhat shakey reputation in this matter. Openings and endings are good(I'm honestly ready to put 10/10 just for Fujiwara dancing and singing in one of the endings).
In conclusion, ""Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen"" is a unique show, that presents us with a dilemma: ""what would happen if two tsundere characters fell in love?"" and turns it into a foundation  for many funny jokes.",9
"
                I have been looking for an anime that can really make me laugh and that I can really enjoy. And by far, this is the anime that I'm looking for. After watching Spy x family, I said I will never be able to watch an anime as good as spy x family. And I watched Jujutsu, it was good but there's still this sting coming from spy but then, after completely watching Kaguya-sama, it became a tie with spy x family that it surpassed it on my list. Now this anime, Kaguya-sama is my top one. I have never laughed this hard from an anime
                  before and I don't know if I can find another one as good as this (hopefully will). Anyways, it's a solid 10/10 for me. I love it in so many ways.",10
"
                Ouh Baby, sometimes you watch something and your like, ""yeah this is pretty good"" then you watch a little more than you like ""Okay, OKAY! this is pretty spot-on"" I mean maybe you don't talk to yourself but I do.
So we have two characters, both absolutely head over heels for each other, but they have to much pride to say it. one is poor the other is rich though it's only mentioned a few times and that's not even an issue, The episodes are split into basically 3 mini-episodes or challenges/Games, but don't fear a lack of character progression, even though it's basically mini-episodes they
                  still make progress on their stories.
Both our characters are really smart and part of the student council, as long as themselves there are two other members which also have very enjoyable personalities and are basically the opposite of each other, one is a super happy ""Yay!"" Girl and the other is a socially awkward wanna die but not really boy. There are actually a few things that this show suggests that we may or may not see such as romance support characters, Truck-chan, sub romance plots.
The art is really nice and fun to watch, even though the show is really light-hearted the art style would suggest that there may be some menacing vibes, though honestly, it's all just a rom-com good time and a little bit of ramen appreciation.
Please make sure to watch the end credits of episode 3 it's unique to that episode and is honestly very well animated, it even moves the credits to not block the action (Very appreciated). I really really enjoyed my time with the show, I watched in one day instead of 3 episodes here and there. honestly just good vibes some good jokes enjoyable characters and defiantly worth your time.",8
"
                This anime is straight up the funniest anime I've ever seen. Just barely beating out D-Frag as my previous favorite comedy anime as it is great, in every way. Starting with the story, although not a premise that is something special or new seen among the rom-com genre, it is a unique perspective that truly exemplifies what it should be. 
The art is great, I have no complaints. In fact, I feel that it is extremely good in some aspects, such as the scene where there is calculus involved to show an extremely (to us) easy problem to solve, but to the characters shows a
                  much more complicated problem. 
The sound is great. The individual who developed the soundtrack did a great job of making the tense situations feel as though they are stressful, and the relaxed moments feel entertain-able and vice versa. I have no complaints, as the music is great, but not quite on the level of our lord and savior Lord Hiroyuki Sawano. 
The characters are relatable, yet also funny as it shows what is possible if you are someone who tends to overthink situations (like myself), but still demonstrates elements that detail the situation in a way that you can understand and think is funny.  
Overall enjoyment is high even though I have not yet completed the series. It is extremely funny, and relatable as I'm sure many find. It takes Mikuyki, a virgin at 17 and a girl named Kaguya who are in love with each other but don't want to confess their feelings because it would seem weak. Even though at times this can seem ""tedious"" to deal with, it is still made entertaining in the same way that the chip scene from Death Note, although simplistic, is also entertaining and dramatic to a degree.
I recommend this anime to any individuals who enjoy comedy anime, romantic anime, or rom-com anime (of course) because of the funny, yet relatable elements that it contains.",9
"
                Reviews in 100 words or less:
In the beginning, everything will seem very unnecessarily exaggerated; don't worry, it gets turned down a notch as it goes on. It's only so over-the-top because that's exactly how these characters feel, it's definitely the middle school crush vibes two shy people have for each other. It's very relatable, when you're with your crush you start drastically overthinking everything, and this show captures those feelings perfectly. You laugh because you know exactly what they're going through. Feels outrageously slow at times, but it's realistically slow; you don't expect them to just confess love quickly. Also Chika dance is cool.
              ",8
"
                If you're looking for a cute, lighthearted show, Kaguya-sama's your guy.
I haven't watched a full season of an anime in probably a year, I've been in an anime slump, I lose interest too fast, or the show I try to watch is too complicated, or simply just hard to get into (for someone that hasn't watched an anime in a while). 
But Kaguya-Sama was different, it captivated me, it was light and funny premise with an adorable high school setting. The show mainly comprises of the 4 main characters. 
   - Shirogane Miyuki; the school president
   - Shinomiya Kaguya; a company
                  heiress
   - Fujiwara Chika; the ditzy best friend of Kaguya
   - Ishigami Yuu; the relatable treasurer
(All of them work together as a sort of Student Council.)
Miyuki and Kaguya both have crushes on each other, but neither are willing to tell the other. And as the MAL description says ""The first to confess loses, will be looked down upon, and will be considered the lesser. With their honor and pride at stake, Miyuki and Kaguya are both equally determined to be the one to emerge victorious on the battlefield of love!"". 
Character wise, Chika really shines to me, and is great comic relief, the others are also good in their own ways, but Chika really steals the lime light a lot. I like that we don't see too too much of their personality, because it keeps the anime light.
The art in the overall animation, is nothing really new. However, once in a while there'll be some really funny animation and graphic, topped off with great music, which makes it all worth it. The show jokes around a lot, and in my opinion, is heavily elevated by the art and sound. But still, by themselves the jokes are pretty good, slightly hit or miss, but I'd say I laughed 9/10 times. If you've got a sliver of child remaining in you, it helps to know that there's a episode revolving heavily on penis jokes, which is pretty nice. 
I have to mention, as the show progresses it gets kind of easier to watch, in my opinion. At the beginning time doesn't flow as easily, I guess you could say. Everything revolves around Miyuki and Kaguya, and they never leave that one room. We don't get to see anything of their personal lives, of course this changes around mid way through, and gives a nice sense of their lives outside of school. And things from previous episodes get mentioned in the future, which is nice.
Did I love this? A little. I don't know if it's just the fact I haven't watched something in a while or what, but this show was really really lovely to watch. Especially the last 2 episodes, very emotional.
STORY: 7/10
ART: 8/10
SOUND: 8/10
CHARACTERS: 7/10
ENJOYMENT: 7/10
[OVERALL: 7/10]",7
"
                Overall, this was a show kinda like No Game No Life in which there was a narration of how every battle between the boy and the girl was fought and who the winner and/or loser was. I thought it was fun and romantic to watch all the bantering, and to share the feelings of inexperience that I remember I once had. Granted most people wouldn't see love as a battle and would just share their emotions, but I understand that they felt  the need to one up each other all the time. This was a cute innocent anime, that wasn't that suggestive, but was
                  more funny and romantic than anything else. I would recommend it.
Music:
The music was rather enjoyable and I loved the outro with the girl dancing. They really put effort into that little scene! The voice acting was great, and I didn't see any problems overall with any of the music or sounds in the anime. 
Characters:
Ya know, it was a little tough to watch the characters grow, but at the same time it was nice and refreshing and I enjoyed seeing them learn from their mistakes and experiences. It was really a shame that neither of them are willing to confess their love, as it truly has so much potential, but we will never get to see that grow to fruition, eh? I found the maid to be rather cute and she did her best to not overstep her boundaries as a maid. It was so sad to watch the father practically ignore his daughter, but sometimes money makes people forget how truly important family is.
Story:
The arch of the story was well thought out, and I loved how there were one to two battles in every episode. It was brilliant and fun to watch how every battle was fought and how there were winners, losers, and even ties. I thought it was great how the other students came to the student council members for help, and then they go to others. And then how the president sleeps over and does nothing, he is a gentleman.",8
"
                Story: 8
Art: 10
Sound: 6
Characters: 8
Enjoyment: 8
Overall: 8
Two high school prodigy students in an over dramatic battle to make the other confess their love is not very realistic, but this anime does not aim to stay within the confines of how normal people would act. The over complication of a very simple and common situation that many young people face is relatable, and that is the main appeal of the show. Everyone has found themselves in a situation where they complicate interactions with someone of the opposite sex.
Love is War had no major shortcomings. The soundtrack was mediocre and there was little character development outside of
                  the two main characters (I did not see this as a problem), but these do not ruin the story (they add much to the story either). The artwork is amazing and is defiantly a strong point for this anime. Overall, the most of the enjoyment comes from how relatable the show is (and its wiener jokes). This is a very lighthearted series, so if you are looking for something more serious, look elsewhere. But I think the most people will be able to relate and enjoy watching Love is War.",8
"
                I'll write a short review on what I thought about this.
This is kind of a deviation to what I usually watch, but I still enjoyed it. I definitely want to keep watching the other 2 seasons. I don't think I've ever watched a romance anime before, but this acted as a great introduction.
Story 7/10, really good but nothing spectacular
Art 8/10, looks really nice
Sound 9/10 (op is a certified banger)
Character 8/10, some really enjoyable characters basically across the board.
Enjoyment 8/10, some really good comedy, almost on par with Grand Blue. I like it.
Made an agreement with my bro to watch this if he watches Odd Taxi, which I've been trying to get him to watch for ages. But I'm actually glad I watched this too because I haven't had anything to watch for ages either. It has just been waiting for new seasons.
Overall 8/10. Good anime, will keep watching.",8
